id,Date,vdc,scantime,starttime
9334025,"2022-05-18 20:09:28",408.383,3063959.156,"2022-04-13 08:56:11"
9334026,"2022-05-18 20:09:39",408.231,3063971.155,"2022-04-13 08:56:11"
9334027,"2022-05-18 20:09:48",408.323,3063979.156,"2022-04-13 08:56:11"
9334028,"2022-05-18 20:09:58",408.446,3063991.157,"2022-04-13 08:56:11"
9334029,"2022-05-18 20:10:08",408.61,3063999.156,"2022-04-13 08:56:11"
9334030,"2022-05-18 20:10:18",408.432,3064009.156,"2022-04-13 08:56:11"
9334031,"2022-05-18 20:10:28",408.304,3064021.156,"2022-04-13 08:56:11"
9334032,"2022-05-18 20:10:38",408.451,3064031.157,"2022-04-13 08:56:11"
9334033,"2022-05-18 20:10:49",408.509,3064039.156,"2022-04-13 08:56:11"
9334034,"2022-05-18 20:10:58",408.388,3064051.158,"2022-04-13 08:56:11"
9334035,"2022-05-18 20:11:09",408.471,3064061.157,"2022-04-13 08:56:11"
9334036,"2022-05-18 20:11:18",408.359,3064069.156,"2022-04-13 08:56:11"
9334037,"2022-05-18 20:11:28",408.345,3064081.155,"2022-04-13 08:56:11"
9334038,"2022-05-18 20:11:39",408.364,3064091.157,"2022-04-13 08:56:11"
9334039,"2022-05-18 20:11:49",408.232,3064099.155,"2022-04-13 08:56:11"
9334040,"2022-05-18 20:11:59",408.469,3064111.157,"2022-04-13 08:56:11"
9334041,"2022-05-18 20:12:09",408.358,3064121.156,"2022-04-13 08:56:11"
9334042,"2022-05-18 20:12:19",408.364,3064129.156,"2022-04-13 08:56:11"
9334043,"2022-05-18 20:12:29",408.535,3064141.157,"2022-04-13 08:56:11"
9334044,"2022-05-18 20:12:39",408.511,3064151.156,"2022-04-13 08:56:11"
9334045,"2022-05-18 20:12:49",408.048,3064159.156,"2022-04-13 08:56:11"
9334046,"2022-05-18 20:12:59",408.438,3064171.156,"2022-04-13 08:56:11"
9334047,"2022-05-18 20:13:09",408.12,3064181.156,"2022-04-13 08:56:11"
9334048,"2022-05-18 20:13:19",408.433,3064189.156,"2022-04-13 08:56:11"
9334049,"2022-05-18 20:13:29",408.471,3064201.158,"2022-04-13 08:56:11"
9334050,"2022-05-18 20:13:40",408.123,3064211.157,"2022-04-13 08:56:11"
9334051,"2022-05-18 20:13:50",408.527,3064221.156,"2022-04-13 08:56:11"
9334052,"2022-05-18 20:14:00",408.103,3064231.156,"2022-04-13 08:56:11"
9334053,"2022-05-18 20:14:10",408.254,3064241.156,"2022-04-13 08:56:11"
9334054,"2022-05-18 20:14:19",408.453,3064249.156,"2022-04-13 08:56:11"
9334055,"2022-05-18 20:14:31",407.97,3064261.156,"2022-04-13 08:56:11"
9334056,"2022-05-18 20:14:40",408.183,3064271.157,"2022-04-13 08:56:11"
9334057,"2022-05-18 20:14:50",408.397,3064279.157,"2022-04-13 08:56:11"
9334058,"2022-05-18 20:15:00",408.716,3064291.156,"2022-04-13 08:56:11"
9334059,"2022-05-18 20:15:09",408.297,3064301.156,"2022-04-13 08:56:11"
9334060,"2022-05-18 20:15:20",408.31,3064309.155,"2022-04-13 08:56:11"
9334061,"2022-05-18 20:15:30",408.058,3064321.155,"2022-04-13 08:56:11"
9334062,"2022-05-18 20:15:39",408.287,3064331.156,"2022-04-13 08:56:11"
9334063,"2022-05-18 20:15:50",408.045,3064339.157,"2022-04-13 08:56:11"
9334064,"2022-05-18 20:16:00",408.514,3064351.156,"2022-04-13 08:56:11"
9334065,"2022-05-18 20:16:10",408.035,3064361.156,"2022-04-13 08:56:11"
9334066,"2022-05-18 20:16:20",408.373,3064369.156,"2022-04-13 08:56:11"
9334067,"2022-05-18 20:16:30",407.983,3064381.156,"2022-04-13 08:56:11"
9334068,"2022-05-18 20:16:40",408.54,3064391.156,"2022-04-13 08:56:11"
9334069,"2022-05-18 20:16:50",408.65,3064399.156,"2022-04-13 08:56:11"
9334070,"2022-05-18 20:17:00",408.475,3064411.156,"2022-04-13 08:56:11"
9334071,"2022-05-18 20:17:10",408.497,3064421.156,"2022-04-13 08:56:11"
9334072,"2022-05-18 20:17:20",408.235,3064433.156,"2022-04-13 08:56:11"
9334073,"2022-05-18 20:17:30",408.531,3064441.156,"2022-04-13 08:56:11"
9334074,"2022-05-18 20:17:40",408.37,3064451.157,"2022-04-13 08:56:11"
9334075,"2022-05-18 20:17:50",408.346,3064461.156,"2022-04-13 08:56:11"
9334076,"2022-05-18 20:18:00",408.293,3064471.155,"2022-04-13 08:56:11"
9334077,"2022-05-18 20:18:11",407.967,3064483.158,"2022-04-13 08:56:11"
9334078,"2022-05-18 20:18:20",408.356,3064493.158,"2022-04-13 08:56:11"
9334079,"2022-05-18 20:18:31",408.302,3064501.157,"2022-04-13 08:56:11"
9334080,"2022-05-18 20:18:40",408.501,3064513.157,"2022-04-13 08:56:11"
9334081,"2022-05-18 20:18:51",408.465,3064523.156,"2022-04-13 08:56:11"
9334082,"2022-05-18 20:19:00",408.567,3064531.156,"2022-04-13 08:56:11"
9334083,"2022-05-18 20:19:11",408.48,3064543.156,"2022-04-13 08:56:11"
9334084,"2022-05-18 20:19:21",408.433,3064553.156,"2022-04-13 08:56:11"
9334085,"2022-05-18 20:19:31",407.956,3064561.156,"2022-04-13 08:56:11"
9334086,"2022-05-18 20:19:41",408.059,3064573.157,"2022-04-13 08:56:11"
9334087,"2022-05-18 20:19:51",408.205,3064583.158,"2022-04-13 08:56:11"
9334088,"2022-05-18 20:20:01",408.077,3064591.156,"2022-04-13 08:56:11"
9334089,"2022-05-18 20:20:11",408.559,3064603.157,"2022-04-13 08:56:11"
9334090,"2022-05-18 20:20:21",408.478,3064613.156,"2022-04-13 08:56:11"
9334091,"2022-05-18 20:20:31",408.08,3064621.156,"2022-04-13 08:56:11"
9334092,"2022-05-18 20:20:41",408.024,3064633.157,"2022-04-13 08:56:11"
9334093,"2022-05-18 20:20:52",408.026,3064643.156,"2022-04-13 08:56:11"
9334094,"2022-05-18 20:21:01",408.056,3064651.156,"2022-04-13 08:56:11"
9334095,"2022-05-18 20:21:11",408.023,3064663.156,"2022-04-13 08:56:11"
9334096,"2022-05-18 20:21:21",408.2,3064673.157,"2022-04-13 08:56:11"
9334097,"2022-05-18 20:21:31",408.152,3064681.156,"2022-04-13 08:56:11"
9334098,"2022-05-18 20:21:41",408.193,3064693.156,"2022-04-13 08:56:11"
9334099,"2022-05-18 20:21:52",408.548,3064703.156,"2022-04-13 08:56:11"
9334100,"2022-05-18 20:22:02",408.004,3064715.157,"2022-04-13 08:56:11"
9334101,"2022-05-18 20:22:12",408.016,3064723.155,"2022-04-13 08:56:11"
9334102,"2022-05-18 20:22:22",407.962,3064733.156,"2022-04-13 08:56:11"
9334103,"2022-05-18 20:22:32",408.439,3064743.156,"2022-04-13 08:56:11"
9334104,"2022-05-18 20:22:43",408.023,3064753.156,"2022-04-13 08:56:11"
9334105,"2022-05-18 20:22:52",408.063,3064763.156,"2022-04-13 08:56:11"
9334106,"2022-05-18 20:23:02",408.074,3064771.156,"2022-04-13 08:56:11"
9334107,"2022-05-18 20:23:12",408.051,3064783.156,"2022-04-13 08:56:11"
9334108,"2022-05-18 20:23:22",408.048,3064793.156,"2022-04-13 08:56:11"
9334109,"2022-05-18 20:23:32",408.053,3064803.156,"2022-04-13 08:56:11"
9334110,"2022-05-18 20:23:42",408.055,3064813.156,"2022-04-13 08:56:11"
9334111,"2022-05-18 20:23:52",408.269,3064825.158,"2022-04-13 08:56:11"
9334112,"2022-05-18 20:24:02",408.314,3064833.156,"2022-04-13 08:56:11"
9334113,"2022-05-18 20:24:12",408.067,3064843.155,"2022-04-13 08:56:11"
9334114,"2022-05-18 20:24:22",408.038,3064855.156,"2022-04-13 08:56:11"
9334115,"2022-05-18 20:24:33",408.02,3064865.157,"2022-04-13 08:56:11"
9334116,"2022-05-18 20:24:43",408.052,3064873.156,"2022-04-13 08:56:11"
9334117,"2022-05-18 20:24:53",408.016,3064885.156,"2022-04-13 08:56:11"
9334118,"2022-05-18 20:25:02",408.079,3064895.157,"2022-04-13 08:56:11"
9334119,"2022-05-18 20:25:13",408.044,3064903.156,"2022-04-13 08:56:11"
9334120,"2022-05-18 20:25:22",408.203,3064915.156,"2022-04-13 08:56:11"
9334121,"2022-05-18 20:25:33",408.093,3064925.157,"2022-04-13 08:56:11"
9334122,"2022-05-18 20:25:43",408.048,3064933.156,"2022-04-13 08:56:11"
9334123,"2022-05-18 20:25:53",408.018,3064945.158,"2022-04-13 08:56:11"
9334124,"2022-05-18 20:26:03",408.055,3064955.158,"2022-04-13 08:56:11"
9334125,"2022-05-18 20:26:13",408.064,3064963.157,"2022-04-13 08:56:11"
9334126,"2022-05-18 20:26:23",408.404,3064975.157,"2022-04-13 08:56:11"
9334127,"2022-05-18 20:26:33",408.008,3064985.155,"2022-04-13 08:56:11"
9334128,"2022-05-18 20:26:43",408.048,3064993.157,"2022-04-13 08:56:11"
9334129,"2022-05-18 20:26:54",407.916,3065005.157,"2022-04-13 08:56:11"
9334130,"2022-05-18 20:27:03",408.035,3065015.156,"2022-04-13 08:56:11"
9334131,"2022-05-18 20:27:14",408.071,3065023.156,"2022-04-13 08:56:11"
9334132,"2022-05-18 20:27:24",408.059,3065035.156,"2022-04-13 08:56:11"
9334133,"2022-05-18 20:27:34",408.026,3065045.156,"2022-04-13 08:56:11"
9334134,"2022-05-18 20:27:44",408.093,3065053.157,"2022-04-13 08:56:11"
9334135,"2022-05-18 20:27:53",408.065,3065065.156,"2022-04-13 08:56:11"
9334136,"2022-05-18 20:28:04",408.073,3065075.156,"2022-04-13 08:56:11"
9334137,"2022-05-18 20:28:14",408.051,3065083.156,"2022-04-13 08:56:11"
9334138,"2022-05-18 20:28:24",407.995,3065095.156,"2022-04-13 08:56:11"
9334139,"2022-05-18 20:28:34",407.968,3065105.156,"2022-04-13 08:56:11"
9334140,"2022-05-18 20:28:44",408.045,3065115.156,"2022-04-13 08:56:11"
9334141,"2022-05-18 20:28:54",408.075,3065125.155,"2022-04-13 08:56:11"
9334142,"2022-05-18 20:29:04",408.068,3065137.158,"2022-04-13 08:56:11"
9334143,"2022-05-18 20:29:14",408.05,3065147.156,"2022-04-13 08:56:11"
9334144,"2022-05-18 20:29:24",408.008,3065155.156,"2022-04-13 08:56:11"
9334145,"2022-05-18 20:29:34",407.869,3065167.156,"2022-04-13 08:56:11"
9334146,"2022-05-18 20:29:45",408.114,3065177.156,"2022-04-13 08:56:11"
9334147,"2022-05-18 20:29:55",407.927,3065185.156,"2022-04-13 08:56:11"
9334148,"2022-05-18 20:30:05",408.024,3065197.156,"2022-04-13 08:56:11"
9334149,"2022-05-18 20:30:15",408.406,3065207.156,"2022-04-13 08:56:11"
9334150,"2022-05-18 20:30:25",407.951,3065215.156,"2022-04-13 08:56:11"
9334151,"2022-05-18 20:30:34",407.984,3065227.157,"2022-04-13 08:56:11"
9334152,"2022-05-18 20:30:44",407.934,3065237.157,"2022-04-13 08:56:11"
9334153,"2022-05-18 20:30:55",408.039,3065245.156,"2022-04-13 08:56:11"
9334154,"2022-05-18 20:31:05",407.881,3065257.157,"2022-04-13 08:56:11"
9334155,"2022-05-18 20:31:15",408.004,3065267.156,"2022-04-13 08:56:11"
9334156,"2022-05-18 20:31:25",408.035,3065275.157,"2022-04-13 08:56:11"
9334157,"2022-05-18 20:31:34",408.034,3065287.158,"2022-04-13 08:56:11"
9334158,"2022-05-18 20:31:45",407.944,3065297.157,"2022-04-13 08:56:11"
9334159,"2022-05-18 20:31:55",408.036,3065305.156,"2022-04-13 08:56:11"
9334160,"2022-05-18 20:32:05",407.929,3065317.157,"2022-04-13 08:56:11"
9334161,"2022-05-18 20:32:15",407.916,3065327.156,"2022-04-13 08:56:11"
9334162,"2022-05-18 20:32:25",407.983,3065335.156,"2022-04-13 08:56:11"
9334163,"2022-05-18 20:32:35",408.012,3065347.156,"2022-04-13 08:56:11"
9334164,"2022-05-18 20:32:45",408.035,3065357.157,"2022-04-13 08:56:11"
9334165,"2022-05-18 20:32:55",408.043,3065365.156,"2022-04-13 08:56:11"
9334166,"2022-05-18 20:33:05",408.111,3065377.159,"2022-04-13 08:56:11"
9334167,"2022-05-18 20:33:17",408.093,3065389.157,"2022-04-13 08:56:11"
9334168,"2022-05-18 20:33:26",408.016,3065395.156,"2022-04-13 08:56:11"
9334169,"2022-05-18 20:33:35",407.979,3065407.156,"2022-04-13 08:56:11"
9334170,"2022-05-18 20:33:46",408.028,3065417.156,"2022-04-13 08:56:11"
9334171,"2022-05-18 20:33:55",407.88,3065425.156,"2022-04-13 08:56:11"
9334172,"2022-05-18 20:34:05",407.947,3065437.157,"2022-04-13 08:56:11"
9334173,"2022-05-18 20:34:15",407.803,3065447.156,"2022-04-13 08:56:11"
9334174,"2022-05-18 20:34:25",408.065,3065455.156,"2022-04-13 08:56:11"
9334175,"2022-05-18 20:34:35",408.033,3065467.156,"2022-04-13 08:56:11"
9334176,"2022-05-18 20:34:46",408.009,3065477.156,"2022-04-13 08:56:11"
9334177,"2022-05-18 20:34:56",408.01,3065485.156,"2022-04-13 08:56:11"
9334178,"2022-05-18 20:35:06",407.905,3065497.157,"2022-04-13 08:56:11"
9334179,"2022-05-18 20:35:16",408.046,3065507.156,"2022-04-13 08:56:11"
9334180,"2022-05-18 20:35:26",408.063,3065517.156,"2022-04-13 08:56:11"
9334181,"2022-05-18 20:35:36",408.006,3065527.157,"2022-04-13 08:56:11"
9334182,"2022-05-18 20:35:46",408.068,3065537.156,"2022-04-13 08:56:11"
9334183,"2022-05-18 20:35:56",407.941,3065547.156,"2022-04-13 08:56:11"
9334184,"2022-05-18 20:36:06",407.852,3065557.156,"2022-04-13 08:56:11"
9334185,"2022-05-18 20:36:16",408.02,3065567.156,"2022-04-13 08:56:11"
9334186,"2022-05-18 20:36:26",408,3065577.156,"2022-04-13 08:56:11"
9334187,"2022-05-18 20:36:36",408.04,3065587.156,"2022-04-13 08:56:11"
9334188,"2022-05-18 20:36:47",408.066,3065599.156,"2022-04-13 08:56:11"
9334189,"2022-05-18 20:36:57",407.942,3065609.156,"2022-04-13 08:56:11"
9334190,"2022-05-18 20:37:06",408.023,3065617.156,"2022-04-13 08:56:11"
9334191,"2022-05-18 20:37:16",408.126,3065629.156,"2022-04-13 08:56:11"
9334192,"2022-05-18 20:37:26",408.039,3065639.155,"2022-04-13 08:56:11"
9334193,"2022-05-18 20:37:37",408.062,3065647.156,"2022-04-13 08:56:11"
9334194,"2022-05-18 20:37:46",407.906,3065659.156,"2022-04-13 08:56:11"
9334195,"2022-05-18 20:37:57",407.995,3065669.158,"2022-04-13 08:56:11"
9334196,"2022-05-18 20:38:07",407.952,3065677.156,"2022-04-13 08:56:11"
9334197,"2022-05-18 20:38:17",407.926,3065689.157,"2022-04-13 08:56:11"
9334198,"2022-05-18 20:38:27",407.981,3065699.156,"2022-04-13 08:56:11"
9334199,"2022-05-18 20:38:37",408.016,3065707.156,"2022-04-13 08:56:11"
9334200,"2022-05-18 20:38:47",408.075,3065719.156,"2022-04-13 08:56:11"
9334201,"2022-05-18 20:38:57",407.87,3065729.156,"2022-04-13 08:56:11"
9334202,"2022-05-18 20:39:07",408.003,3065737.156,"2022-04-13 08:56:11"
9334203,"2022-05-18 20:39:17",408,3065749.156,"2022-04-13 08:56:11"
9334204,"2022-05-18 20:39:27",407.999,3065759.157,"2022-04-13 08:56:11"
9334205,"2022-05-18 20:39:38",407.9,3065767.156,"2022-04-13 08:56:11"
9334206,"2022-05-18 20:39:47",408.031,3065779.157,"2022-04-13 08:56:11"
9334207,"2022-05-18 20:39:57",407.921,3065789.156,"2022-04-13 08:56:11"
9334208,"2022-05-18 20:40:07",408.033,3065797.157,"2022-04-13 08:56:11"
9334209,"2022-05-18 20:40:18",407.882,3065809.156,"2022-04-13 08:56:11"
9334210,"2022-05-18 20:40:28",408.092,3065819.156,"2022-04-13 08:56:11"
9334211,"2022-05-18 20:40:39",408.087,3065831.156,"2022-04-13 08:56:11"
9334212,"2022-05-18 20:40:48",408.007,3065839.156,"2022-04-13 08:56:11"
9334213,"2022-05-18 20:40:58",407.904,3065849.156,"2022-04-13 08:56:11"
9334214,"2022-05-18 20:41:07",408.064,3065857.156,"2022-04-13 08:56:11"
9334215,"2022-05-18 20:41:18",408.024,3065869.156,"2022-04-13 08:56:11"
9334216,"2022-05-18 20:41:28",408.053,3065879.156,"2022-04-13 08:56:11"
9334217,"2022-05-18 20:41:38",407.908,3065887.156,"2022-04-13 08:56:11"
9334218,"2022-05-18 20:41:48",407.944,3065899.155,"2022-04-13 08:56:11"
9334219,"2022-05-18 20:41:58",407.898,3065909.156,"2022-04-13 08:56:11"
9334220,"2022-05-18 20:42:08",407.839,3065917.156,"2022-04-13 08:56:11"
9334221,"2022-05-18 20:42:18",407.952,3065929.156,"2022-04-13 08:56:11"
9334222,"2022-05-18 20:42:28",407.856,3065939.156,"2022-04-13 08:56:11"
9334223,"2022-05-18 20:42:38",407.902,3065949.156,"2022-04-13 08:56:11"
9334224,"2022-05-18 20:42:48",408.044,3065959.156,"2022-04-13 08:56:11"
9334225,"2022-05-18 20:42:58",407.856,3065969.156,"2022-04-13 08:56:11"
9334226,"2022-05-18 20:43:08",407.918,3065979.156,"2022-04-13 08:56:11"
9334227,"2022-05-18 20:43:19",408.075,3065989.156,"2022-04-13 08:56:11"
9334228,"2022-05-18 20:43:28",407.87,3065999.156,"2022-04-13 08:56:11"
9334229,"2022-05-18 20:43:39",407.861,3066011.156,"2022-04-13 08:56:11"
9334230,"2022-05-18 20:43:48",407.956,3066019.156,"2022-04-13 08:56:11"
9334231,"2022-05-18 20:43:58",407.823,3066029.155,"2022-04-13 08:56:11"
9334232,"2022-05-18 20:44:08",407.952,3066041.157,"2022-04-13 08:56:11"
9334233,"2022-05-18 20:44:19",408.003,3066049.155,"2022-04-13 08:56:11"
9334234,"2022-05-18 20:44:28",407.898,3066061.157,"2022-04-13 08:56:11"
9334235,"2022-05-18 20:44:38",407.941,3066069.157,"2022-04-13 08:56:11"
9334236,"2022-05-18 20:44:49",407.959,3066079.157,"2022-04-13 08:56:11"
9334237,"2022-05-18 20:44:59",407.889,3066091.156,"2022-04-13 08:56:11"
9334238,"2022-05-18 20:45:09",408.036,3066101.156,"2022-04-13 08:56:11"
9334239,"2022-05-18 20:45:19",407.905,3066109.156,"2022-04-13 08:56:11"
9334240,"2022-05-18 20:45:29",407.947,3066121.156,"2022-04-13 08:56:11"
9334241,"2022-05-18 20:45:39",407.9,3066131.157,"2022-04-13 08:56:11"
9334242,"2022-05-18 20:45:49",407.924,3066139.156,"2022-04-13 08:56:11"
9334243,"2022-05-18 20:45:59",407.941,3066151.156,"2022-04-13 08:56:11"
9334244,"2022-05-18 20:46:09",407.898,3066161.156,"2022-04-13 08:56:11"
9334245,"2022-05-18 20:46:19",407.985,3066169.156,"2022-04-13 08:56:11"
9334246,"2022-05-18 20:46:29",407.934,3066181.157,"2022-04-13 08:56:11"
9334247,"2022-05-18 20:46:39",407.897,3066191.158,"2022-04-13 08:56:11"
9334248,"2022-05-18 20:46:49",407.963,3066199.156,"2022-04-13 08:56:11"
9334249,"2022-05-18 20:47:00",407.932,3066211.156,"2022-04-13 08:56:11"
9334250,"2022-05-18 20:47:10",407.906,3066221.156,"2022-04-13 08:56:11"
9334251,"2022-05-18 20:47:19",407.89,3066229.156,"2022-04-13 08:56:11"
9334252,"2022-05-18 20:47:30",407.918,3066241.156,"2022-04-13 08:56:11"
9334253,"2022-05-18 20:47:40",407.876,3066251.156,"2022-04-13 08:56:11"
9334254,"2022-05-18 20:47:50",407.836,3066263.156,"2022-04-13 08:56:11"
9334255,"2022-05-18 20:48:00",408.03,3066271.156,"2022-04-13 08:56:11"
9334256,"2022-05-18 20:48:10",407.932,3066281.156,"2022-04-13 08:56:11"
9334257,"2022-05-18 20:48:20",407.928,3066291.155,"2022-04-13 08:56:11"
9334258,"2022-05-18 20:48:30",407.867,3066301.156,"2022-04-13 08:56:11"
9334259,"2022-05-18 20:48:40",407.971,3066311.155,"2022-04-13 08:56:11"
9334260,"2022-05-18 20:48:49",407.92,3066319.156,"2022-04-13 08:56:11"
9334261,"2022-05-18 20:49:00",408.001,3066331.156,"2022-04-13 08:56:11"
9334262,"2022-05-18 20:49:10",407.914,3066341.156,"2022-04-13 08:56:11"
9334263,"2022-05-18 20:49:20",407.922,3066351.156,"2022-04-13 08:56:11"
9334264,"2022-05-18 20:49:30",407.944,3066361.156,"2022-04-13 08:56:11"
9334265,"2022-05-18 20:49:40",407.863,3066371.156,"2022-04-13 08:56:11"
9334266,"2022-05-18 20:49:50",407.911,3066381.156,"2022-04-13 08:56:11"
9334267,"2022-05-18 20:50:00",407.968,3066391.156,"2022-04-13 08:56:11"
9334268,"2022-05-18 20:50:10",407.953,3066401.156,"2022-04-13 08:56:11"
9334269,"2022-05-18 20:50:20",407.939,3066411.156,"2022-04-13 08:56:11"
9334270,"2022-05-18 20:50:30",407.9,3066421.156,"2022-04-13 08:56:11"
9334271,"2022-05-18 20:50:40",407.968,3066433.157,"2022-04-13 08:56:11"
9334272,"2022-05-18 20:50:51",407.954,3066443.156,"2022-04-13 08:56:11"
9334273,"2022-05-18 20:51:00",407.932,3066451.156,"2022-04-13 08:56:11"
9334274,"2022-05-18 20:51:10",407.807,3066463.157,"2022-04-13 08:56:11"
9334275,"2022-05-18 20:51:21",407.883,3066473.156,"2022-04-13 08:56:11"
9334276,"2022-05-18 20:51:30",407.883,3066481.156,"2022-04-13 08:56:11"
9334277,"2022-05-18 20:51:41",407.961,3066493.156,"2022-04-13 08:56:11"
9334278,"2022-05-18 20:51:51",407.903,3066503.156,"2022-04-13 08:56:11"
9334279,"2022-05-18 20:52:01",407.851,3066511.156,"2022-04-13 08:56:11"
9334280,"2022-05-18 20:52:11",407.981,3066523.157,"2022-04-13 08:56:11"
9334281,"2022-05-18 20:52:21",407.895,3066533.159,"2022-04-13 08:56:11"
9334282,"2022-05-18 20:52:30",407.846,3066541.156,"2022-04-13 08:56:11"
9334283,"2022-05-18 20:52:41",407.857,3066553.156,"2022-04-13 08:56:11"
9334284,"2022-05-18 20:52:51",407.892,3066563.156,"2022-04-13 08:56:11"
9334285,"2022-05-18 20:53:01",407.87,3066571.156,"2022-04-13 08:56:11"
9334286,"2022-05-18 20:53:11",407.925,3066583.157,"2022-04-13 08:56:11"
9334287,"2022-05-18 20:53:21",407.824,3066593.159,"2022-04-13 08:56:11"
9334288,"2022-05-18 20:53:31",407.933,3066601.156,"2022-04-13 08:56:11"
9334289,"2022-05-18 20:53:41",407.791,3066613.158,"2022-04-13 08:56:11"
9334290,"2022-05-18 20:53:51",407.933,3066623.158,"2022-04-13 08:56:11"
9334291,"2022-05-18 20:54:01",407.83,3066631.156,"2022-04-13 08:56:11"
9334292,"2022-05-18 20:54:11",407.944,3066643.156,"2022-04-13 08:56:11"
9334293,"2022-05-18 20:54:21",407.827,3066653.156,"2022-04-13 08:56:11"
9334294,"2022-05-18 20:54:31",407.914,3066661.156,"2022-04-13 08:56:11"
9334295,"2022-05-18 20:54:52",407.77,3066683.156,"2022-04-13 08:56:11"
9334296,"2022-05-18 20:54:54",407.917,3066685.156,"2022-04-13 08:56:11"
9334297,"2022-05-18 20:55:04",407.805,3066695.156,"2022-04-13 08:56:11"
9334298,"2022-05-18 20:55:14",407.871,3066703.156,"2022-04-13 08:56:11"
9334299,"2022-05-18 20:55:25",407.859,3066715.156,"2022-04-13 08:56:11"
9334300,"2022-05-18 20:55:34",407.842,3066725.156,"2022-04-13 08:56:11"
9334301,"2022-05-18 20:55:44",407.796,3066735.156,"2022-04-13 08:56:11"
9334302,"2022-05-18 20:55:54",407.858,3066745.156,"2022-04-13 08:56:11"
9334303,"2022-05-18 20:56:04",407.933,3066755.156,"2022-04-13 08:56:11"
9334304,"2022-05-18 20:56:14",407.948,3066763.156,"2022-04-13 08:56:11"
9334305,"2022-05-18 20:56:24",407.89,3066775.156,"2022-04-13 08:56:11"
9334306,"2022-05-18 20:56:34",407.915,3066787.157,"2022-04-13 08:56:11"
9334307,"2022-05-18 20:56:45",407.88,3066797.156,"2022-04-13 08:56:11"
9334308,"2022-05-18 20:56:54",407.686,3066805.156,"2022-04-13 08:56:11"
9334309,"2022-05-18 20:57:04",407.811,3066817.156,"2022-04-13 08:56:11"
9334310,"2022-05-18 20:57:14",407.913,3066825.156,"2022-04-13 08:56:11"
9334311,"2022-05-18 20:57:24",407.874,3066835.156,"2022-04-13 08:56:11"
9334312,"2022-05-18 20:57:35",407.914,3066847.157,"2022-04-13 08:56:11"
9334313,"2022-05-18 20:57:45",407.859,3066857.156,"2022-04-13 08:56:11"
9334314,"2022-05-18 20:57:56",407.888,3066865.156,"2022-04-13 08:56:11"
9334315,"2022-05-18 20:58:04",407.917,3066877.156,"2022-04-13 08:56:11"
9334316,"2022-05-18 20:58:14",407.796,3066887.156,"2022-04-13 08:56:11"
9334317,"2022-05-18 20:58:25",407.869,3066895.158,"2022-04-13 08:56:11"
9334318,"2022-05-18 20:58:35",407.903,3066907.157,"2022-04-13 08:56:11"
9334319,"2022-05-18 20:58:45",407.846,3066917.157,"2022-04-13 08:56:11"
9334320,"2022-05-18 20:58:55",407.879,3066925.156,"2022-04-13 08:56:11"
9334321,"2022-05-18 20:59:05",407.864,3066937.157,"2022-04-13 08:56:11"
9334322,"2022-05-18 20:59:15",407.911,3066947.157,"2022-04-13 08:56:11"
9334323,"2022-05-18 20:59:25",407.836,3066955.156,"2022-04-13 08:56:11"
9334324,"2022-05-18 20:59:35",407.897,3066967.156,"2022-04-13 08:56:11"
9334325,"2022-05-18 20:59:45",407.769,3066977.161,"2022-04-13 08:56:11"
9334326,"2022-05-18 20:59:55",407.821,3066985.156,"2022-04-13 08:56:11"
9334327,"2022-05-18 21:00:05",407.889,3066997.156,"2022-04-13 08:56:11"
9334328,"2022-05-18 21:00:15",407.803,3067007.158,"2022-04-13 08:56:11"
9334329,"2022-05-18 21:00:26",407.914,3067015.156,"2022-04-13 08:56:11"
9334330,"2022-05-18 21:00:36",407.792,3067027.156,"2022-04-13 08:56:11"
9334331,"2022-05-18 21:00:46",407.87,3067037.156,"2022-04-13 08:56:11"
9334332,"2022-05-18 21:00:55",407.843,3067045.156,"2022-04-13 08:56:11"
9334333,"2022-05-18 21:01:06",407.829,3067057.156,"2022-04-13 08:56:11"
9334334,"2022-05-18 21:01:16",407.947,3067067.156,"2022-04-13 08:56:11"
9334335,"2022-05-18 21:01:26",407.836,3067075.156,"2022-04-13 08:56:11"
9334336,"2022-05-18 21:01:37",407.843,3067087.156,"2022-04-13 08:56:11"
9334337,"2022-05-18 21:01:46",407.839,3067097.156,"2022-04-13 08:56:11"
9334338,"2022-05-18 21:01:56",407.729,3067105.156,"2022-04-13 08:56:11"
9334339,"2022-05-18 21:02:06",407.784,3067117.156,"2022-04-13 08:56:11"
9334340,"2022-05-18 21:02:16",407.938,3067127.156,"2022-04-13 08:56:11"
9334341,"2022-05-18 21:02:26",407.935,3067137.156,"2022-04-13 08:56:11"
9334342,"2022-05-18 21:02:36",407.796,3067147.156,"2022-04-13 08:56:11"
9334343,"2022-05-18 21:02:46",407.827,3067159.156,"2022-04-13 08:56:11"
9334344,"2022-05-18 21:02:56",407.765,3067167.156,"2022-04-13 08:56:11"
9334345,"2022-05-18 21:03:06",407.902,3067177.156,"2022-04-13 08:56:11"
9334346,"2022-05-18 21:03:16",407.946,3067187.157,"2022-04-13 08:56:11"
9334347,"2022-05-18 21:03:26",407.857,3067199.156,"2022-04-13 08:56:11"
9334348,"2022-05-18 21:03:36",407.891,3067207.156,"2022-04-13 08:56:11"
9334349,"2022-05-18 21:03:46",407.91,3067217.156,"2022-04-13 08:56:11"
